ssh_uri,ssh_label,rel,aat_uri,aat_label
http://semantics.gr/authorities/SSH-LCSH/sh85123930,Social contract,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh00009986,Social capital (Sociology),http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85066302,Information theory in sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh89006513,"Women, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh2009007461,"Memory, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85124225,Hindu sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85084916,Microsociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85124198,Sociological jurisprudence,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh89006498,"Books and reading, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh98007550,National socialism and sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh91005578,"Social service, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh97000478,"Dance, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh2007003246,Triads (Sociology),http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh89006507,"Sports, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85027068,Clinical sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85081057,"Marginality, Social",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh2012003306,Frames (Sociology),http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh2010010550,Bible and sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh2018001200,Zoroastrian sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85123973,Social medicine,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85123986,Social prediction,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh2013001662,Ethnosociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85081906,Mass society,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85147303,"Women, Health and hygiene, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85107273,"Professions, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh2009010555,Environmental sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh91006446,"Crime, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85079472,Macrosociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85110249,Race relations,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh2006006372,Sikh sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh96008293,"Forestry projects, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85099145,"Pediatric clinics, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh89006494,"Agriculture, Research, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85046234,Exchange theory (Sociology),http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh89004351,"Technology, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85131404,Symbolic interactionism,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85040049,Durkheimian school of sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh93006019,Visual sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85124213,Christian sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh86004605,Schools of sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh89006495,"Authorship, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh89006504,"Occupations, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85082132,Mathematical sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh88002456,Critical theory,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85036472,Degeneration,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh88001829,"Economics, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh91003105,"Liturgics, Sociological aspects",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh90005431,Jaina sociology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054453,sociology
http://semantics.gr/authorities/SSH-LCSH/sh85004931,Anecdotes,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300080102,biographies
http://semantics.gr/authorities/SSH-LCSH/sh85105182,Portraits,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300080102,biographies
http://semantics.gr/authorities/SSH-LCSH/sh85131802,Table-talk,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300080102,biographies
http://semantics.gr/authorities/SSH-LCSH/sh85095225,Oral biography,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300080102,biographies
http://semantics.gr/authorities/SSH-LCSH/sh85077709,Little theater movement,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh95010699,Video recording in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2013002525,Slave trade in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85046445,Experimental theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2004007745,National characteristics in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85006999,Arena theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85014635,Black theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2014001294,Body image in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85112914,Repertory theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2017003713,Pictures in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2014000314,Firearms in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85047759,Feminist theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85124136,Socialism and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85022430,Chamber theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2010011990,Apocalypse in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2006007649,Radical theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85032456,"Copyright, Drama",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2010013249,Work in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2016001123,Male homosexuality in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2010015072,Psychic trauma in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85134557,"Theater, Japan",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85023698,Children's theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh86005903,Feminism and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85134565,Theater and society,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2019001938,Postcolonialism and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2011002867,Multiculturalism in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh86004637,,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2007006135,Death in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2008000037,Video recordings in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2008000036,Motion pictures in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2006003334,Drag shows,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2006000180,Computers in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2008000836,Race in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2010002048,Pain in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85028396,College theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2015002827,Blacks in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2015000846,Theater and nationalism,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85004126,Amateur theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2011002907,Education in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh95007229,Fascism and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85088400,,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2015002197,Social media in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85130442,Summer theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2007002363,Gender identity in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85134569,Theater audiences,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2017004826,Physiognomy in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh86003560,Ensemble theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2011004653,Sports and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85148169,Workers' theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85147627,Women in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh88002646,Television and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2018000138,South Asians in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh95006471,National socialism and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh97003626,Artists and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2011001850,Peace-building and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2016002909,Authenticity (Philosophy) in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85111658,Readers' theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2009001533,Idolatry in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85045185,Ethnic theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85134573,Theater in propaganda,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85134522,Theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2010012339,Site-specific theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2003003506,Intimacy (Psychology) in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85134609,Theatrical paraphernalia,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh00004220,Indian theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85036064,"Deaf, Theater for the",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85029256,Community theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2009001532,Religious articles in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2004009080,War and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2017003453,Monsters in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2015000845,Theater and internationalism,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2004007742,Ethnicity in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2004004854,Museum theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh93000719,Gay theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2018001842,Diseases in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85143535,Violence in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2007002362,Sex role in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2018000172,Space and time in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85088136,Motion pictures and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2005002082,Radio and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85010026,Authors and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85120629,Sex in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85005282,Animals as represented on the stage,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2004004772,Concentration camp theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2019102326,Doors in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85088929,Music in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2006008975,Mass media and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh94004156,Participatory theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2019000216,People with mental disabilities in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2013000181,Theater of cruelty,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2007002364,Homosexuality and theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh98000567,Traveling theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2015000331,Domestic space in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85106947,Prison theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh93007399,Studio theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2012000636,Masculinity in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh2004009860,Homosexuality in the theater,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85134563,"Theater, Open-air",http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054140,performing arts
http://semantics.gr/authorities/SSH-LCSH/sh85048175,Figures of speech,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300055985,mythology
http://semantics.gr/authorities/SSH-LCSH/sh94001033,Indian mythology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300055985,mythology
http://semantics.gr/authorities/SSH-LCSH/sh85089405,Jewish mythology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300055985,mythology
http://semantics.gr/authorities/SSH-LCSH/sh85089398,Hindu mythology,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300055985,mythology
http://semantics.gr/authorities/SSH-LCSH/sh85131408,Symbolism,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300055985,mythology
http://semantics.gr/authorities/SSH-LCSH/sh85112700,Religious pluralism,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300233660,pluralism
http://semantics.gr/authorities/SSH-LCSH/sh85009328,Atomism,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300233660,pluralism
http://semantics.gr/authorities/SSH-LCSH/sh85087702,Mottoes,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300123036,emblems
http://semantics.gr/authorities/SSH-LCSH/sh85046433,Experience,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054288,epistemology
http://semantics.gr/authorities/SSH-LCSH/sh85009064,,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054288,epistemology
http://semantics.gr/authorities/SSH-LCSH/sh85141083,Universals (Philosophy),http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054288,epistemology
http://semantics.gr/authorities/SSH-LCSH/sh85013004,Belief and doubt,http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054288,epistemology
http://semantics.gr/authorities/SSH-LCSH/sh85064394,Illusion (Philosophy),http://www.w3.org/2004/02/skos/core#broadMatch,http://vocab.getty.edu/aat/300054288,epistemology
